                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    2102                                     1423                  1.0000000000000000E+000                  2.0000000000000000E-002                  8.0865029124200987E+002                  1.0817631048888286E-008                  2.7837738189494323E+033                  1.2000000000000000E+006                  1.8000000000000000E+034                  3.3142525978182568E+006                  3.2474709948112917E+001                  1.7284411232124500E-005                  2.5399224762989817E+001                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.0000000000000008E-099                  1.4000000000502897E+000                  3.0000000000000005E-010                  1.1269364952018049E-013                  7.6236880423816823E-025                  4.0216388405844757E-012                  5.5187298358036060E-013                  3.9082470798114174E-014                  8.3680389617503351E-017                  5.0849771683554811E-024                  1.4000000000499901E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000455100E+000                  1.4000000000502897E+000                  1.7284374920316888E-005                  1.4000000000502897E+000                  1.7284056128178442E-005                  6.0781991340091480E-004                  8.2231290943281464E+010                  4.3110469725123525E+008                  1.7950470575475931E+003                  1.9801980623879658E+001                  1.7008219622720458E+003                  2.7666499643613220E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.5519062430898849E+010                                  "15140"                               "gfortran"                                 "10.3.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20230421" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  logR_cm                                     rmid                                       dm                                        q                               luminosity                                 log_Lrad                                 log_Ledd                             conv_L_div_L                                       mu                                      eta                                 pressure                          pgas_div_ptotal                    pressure_scale_height                                       cp                                  entropy                                  opacity                                   logtau                                  tau_eff                         log_column_depth                                 velocity                                   csound                                 conv_vel                              mixing_type                                log_D_mix                          mlt_mixing_type                        mlt_mixing_length                            log_mlt_D_mix                                    gradr                                    grada                                    gradL                                 brunt_N2                                 super_ad                             total_energy                                  eps_nuc                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                        eps_nuc_neu_total                              non_nuc_neu                                       h1                                      he3                                      he4                                      c12                                      c13                                      n13                                      n14                                      n15                                      o14                                      o15                                      o16                                      o17                                      o18                                      f17                                      f18                                      f19                                     ne18                                     ne19                                     ne20                                     mg22                                     mg24                                     fe56 
                                       1                  1.4000000000502897E+000                 -4.7623454094680824E+000                  6.7055352442904743E+000                 -2.7808399815073304E-001                  1.4554845325320469E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765938895660E+000                  1.7284411186680790E-005                  6.0562579753619781E+010                  1.0000000000000000E+000                  3.2474709948112917E+001                  1.5115452808075265E+000                  3.8836262264263404E+000                  0.0000000000000000E+000                  6.2116143000147783E-001                 -5.3282603516933174E+000                  3.5879412678047288E+014                  9.9533313302192039E-001                  7.6141396550366132E-011                  3.4932271912011224E+008                  2.1200409160044988E+001                  2.3909905543783605E+000                  8.2390874094431876E-001                  6.6666666666666661E+000                 -9.8999999999999986E+001                  0.0000000000000000E+000                  3.3599450089334428E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9457354370134574E+000                 -9.8999999999999986E+001                  2.2747800992264686E-001                  3.9334780998603475E-001                  3.9334780998603475E-001                  4.1230675583373706E+012                  0.0000000000000000E+000                 -1.5451126539242088E+020                  3.3814755109335992E-004                  3.3814752865494535E-004                  2.2438414597001840E-011                  8.9254047800614771E-076                  1.8262737897461249E-054                  7.1924786123151988E-120                  6.0414105237648879E-145                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3529635524024155E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.3820801789948332E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.0998317996617614E-032                  5.3066751538683618E-029                  2.1884866501416754E-058                  3.3254401541809091E-091                  4.1620999553429431E-059                  1.7145322236353419E-088                  1.4435486261145750E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4000000000502897E+000                 -4.7623454117517507E+000                  6.7057535404326698E+000                 -2.7734249206459316E-001                  1.4555804766899785E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765916058976E+000                  1.7284411018493338E-005                  1.6385967173258994E+011                  9.9999999999952627E-001                  3.2474709085409543E+001                  1.5115452692703235E+000                  3.8836262264263404E+000                  0.0000000000000000E+000                  6.2116137824748330E-001                 -5.3273059574034924E+000                  3.5958764948726294E+014                  9.9533405983549383E-001                  7.6179614233978491E-011                  3.4931998247195405E+008                  2.1198870037911011E+001                  2.3888327954641282E+000                  8.2442758315445774E-001                  6.6686123268074464E+000                 -2.4771586809251751E+000                  0.0000000000000000E+000                  3.3607898986802310E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9468129754589727E+000                 -9.8999999999999986E+001                  2.2743488122169456E-001                  3.9334892399021787E-001                  3.9334811061115876E-001                  4.1235841873600718E+012                  0.0000000000000000E+000                 -1.5451126638323915E+020                  3.3973339587402843E-004                  3.3973337310219285E-004                  2.2771835563898803E-011                  9.2803812311150729E-076                  1.8857501265196292E-054                  7.6834247041339458E-120                  6.4937454896667090E-145                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3593089089182199E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.4073210960795565E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.1310340018465872E-032                  5.3855290654563573E-029                  2.2540418968707563E-058                  3.4810738952990982E-091                  4.2929904401485614E-059                  1.7947739516052681E-088                  1.4905607360827305E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4000000000502897E+000                 -4.7623454179199625E+000                  6.7060710005141217E+000                 -2.7626215921147190E-001                  1.4557202023832346E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765854376868E+000                  1.7284410773310717E-005                  1.6385967173258987E+011                  9.9999999999824440E-001                  3.2474704401225878E+001                  1.5115452066272601E+000                  3.8841975072306094E+000                  0.0000000000000000E+000                  6.2116130316997797E-001                 -5.3259134305398010E+000                  3.6074641495523262E+014                  9.9533542856359014E-001                  7.6235224024021670E-011                  3.4931595022340763E+008                  2.1196624232183275E+001                  2.3857046574161633E+000                  8.2582701456225893E-001                  6.6813939231793134E+000                 -1.9082971198419520E+000                  0.0000000000000000E+000                  3.3620189569710597E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9526287193613125E+000                 -9.8999999999999986E+001                  2.2720255219537278E-001                  3.9335056435797128E-001                  3.9334974417409457E-001                  4.1263556449076758E+012                  0.0000000000000000E+000                 -1.5451126782905706E+020                  3.4205415338277138E-004                  3.4205413011717409E-004                  2.3265597310434304E-011                  9.8219470213485127E-076                  1.9757096417899203E-054                  8.4577741186668113E-120                  7.2126020464535957E-145                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3685948357349780E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.4442591679253221E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.1772412154778337E-032                  5.5023035006972764E-029                  2.3529003481532502E-058                  3.7205035297628566E-091                  4.4907255465550851E-059                  1.9182192113448647E-088                  1.5616677822459401E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4000000000502897E+000                 -4.7623454240728496E+000                  6.7065324556869523E+000                 -2.7469089826061388E-001                  1.4559233956147240E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765792847988E+000                  1.7284410416642463E-005                  3.1460493685023566E+011                  9.9999999999696265E-001                  3.2474699728559351E+001                  1.5115451441382097E+000                  3.8847652881375292E+000                  0.0000000000000000E+000                  6.2116119428235506E-001                 -5.3238871824624230E+000                  3.6243819271736181E+014                  9.9533742708075412E-001                  7.6316130136674720E-011                  3.4931006811811787E+008                  2.1193356342034821E+001                  2.3811693393079350E+000                  8.2722012736773842E-001                  6.6901654695090693E+000                 -1.6702158505083564E+000                  0.0000000000000000E+000                  3.3638062908996806E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9584249952521988E+000                 -9.8999999999999986E+001                  2.2697264774463724E-001                  3.9335295572786771E-001                  3.9335138332990605E-001                  4.1290736408340815E+012                  0.0000000000000000E+000                 -1.5451126993218542E+020                  3.4545588226251960E-004                  3.4545585826019278E-004                  2.4002326796147697E-011                  1.0665813319609899E-075                  2.1141440022306630E-054                  9.7242981064067088E-120                  8.4014325504600527E-145                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3822060029941756E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.4984023978166936E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.2461858369957483E-032                  5.6765396990732164E-029                  2.5043509427345578E-058                  4.0981233480775373E-091                  4.7944397749795620E-059                  2.1129126404146519E-088                  1.6710909869941470E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4000000000502897E+000                 -4.7623454358435175E+000                  6.7073261306030822E+000                 -2.7198231306688686E-001                  1.4562734833737531E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765675141308E+000                  1.7284409801350785E-005                  5.1502543985075934E+011                  9.9999999999450162E-001                  3.2474690785534243E+001                  1.5115450245402759E+000                  3.8858478751922161E+000                  0.0000000000000000E+000                  6.2116100783619677E-001                 -5.3203880521979565E+000                  3.6537163930687631E+014                  9.9534092760277093E-001                  7.6455478158226908E-011                  3.4929979528326142E+008                  2.1187712663437960E+001                  2.3734108240033605E+000                  8.2987734851637607E-001                  6.7094603974681117E+000                 -1.4124775744602247E+000                  0.0000000000000000E+000                  3.3668825759487040E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9695052170463736E+000                 -9.8999999999999986E+001                  2.2653784577357083E-001                  3.9335712726510347E-001                  3.9335453762053396E-001                  4.1341477758597104E+012                  0.0000000000000000E+000                 -1.5451127356340817E+020                  3.5138893184203274E-004                  3.5138890651781140E-004                  2.5324221363554826E-011                  1.2289864637865444E-075                  2.3752171728790039E-054                  1.2361261397336815E-119                  1.0921418231575742E-144                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4059456338358655E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.5928351070637608E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.3698913794013432E-032                  5.9891671811340768E-029                  2.7879415909616969E-058                  4.8392866929370219E-091                  5.3655258802040244E-059                  2.4950420364710780E-088                  1.8774520588778406E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4000000000502897E+000                 -4.7623454549929445E+000                  6.7084456503845802E+000                 -2.6814557002343203E-001                  1.4567689054769481E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765483647048E+000                  1.7284408928553623E-005                  6.7050238044409619E+011                  9.9999999999047273E-001                  3.2474676186744539E+001                  1.5115448293059233E+000                  3.8875942581405183E+000                  0.0000000000000000E+000                  6.2116074675431021E-001                 -5.3154150919048977E+000                  3.6956348576313494E+014                  9.9534603281151657E-001                  7.6652451398765370E-011                  3.4928488853905916E+008                  2.1179690929097131E+001                  2.3625644193917665E+000                  8.3417858371017117E-001                  6.7457630371676478E+000                 -1.1737469442380490E+000                  0.0000000000000000E+000                  3.3712265083507262E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  7.9874853812010915E+000                 -9.8999999999999986E+001                  2.2584438523626571E-001                  3.9336316974292995E-001                  3.9335975228135955E-001                  4.1420527083885640E+012                  0.0000000000000000E+000                 -1.5451127872387754E+020                  3.5994047799049500E-004                  3.5994045067728515E-004                  2.7313209878949913E-011                  1.5008811674276597E-075                  2.7989796008637093E-054                  1.7338010882725919E-119                  1.5808786979996458E-144                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4401625695452610E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.7289448238996409E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.5560249101697070E-032                  6.4595620876162876E-029                  3.2433159950526142E-058                  6.1178775599371427E-091                  6.2883987742745878E-059                  3.1542586035054997E-088                  2.2124082270877884E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4000000000502897E+000                 -4.7623454797039679E+000                  6.7102231564664061E+000                 -2.6203524572404879E-001                  1.4575573543980079E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800765236536813E+000                  1.7284407536991712E-005                  1.2443389816763184E+012                  9.9999999998522771E-001                  3.2474657330419525E+001                  1.5115445771340390E+000                  3.8898251319644697E+000                  0.0000000000000000E+000                  6.2116033585980790E-001                 -5.3074764259232845E+000                  3.7633407576326888E+014                  9.9535432470207041E-001                  7.6966221085736834E-011                  3.4926077254749292E+008                  2.1166884315211643E+001                  2.3455197040096154E+000                  8.3969006225479870E-001                  6.7836468549666433E+000                 -9.8326554339133476E-001                  0.0000000000000000E+000                  3.3781349118992440E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  8.0106364924925959E+000                 -9.8999999999999986E+001                  2.2497398061275573E-001                  3.9337292316446848E-001                  3.9336658500880439E-001                  4.1516447815628101E+012                  0.0000000000000000E+000                 -1.5451128695565661E+020                  3.7395272244324410E-004                  3.7395269164854230E-004                  3.0794701820472246E-011                  2.0609108253814637E-075                  3.6315949148550851E-054                  2.9656022530852376E-119                  2.8424096162558180E-144                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4962292548801163E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  5.9519691380722429E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  2.8818299022057613E-032                  7.2829333959860845E-029                  4.1233184414963687E-058                  8.8748074013104325E-091                  8.0892474955538973E-059                  4.5756779742295680E-088                  2.8705355568140795E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4000000000502897E+000                 -4.7623455249227540E+000                  6.7137010725431043E+000                 -2.5001667447523623E-001                  1.4591063161724216E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800764784348953E+000                  1.7284404794079162E-005                  2.6202549202643193E+012                  9.9999999997549383E-001                  3.2474622989727422E+001                  1.5115441178842057E+000                  3.8938657290805989E+000                  0.0000000000000000E+000                  6.2115954438695065E-001                 -5.2917980210644613E+000                  3.8999870210887938E+014                  9.9537117354132176E-001                  7.7583813000915110E-011                  3.4921208613374102E+008                  2.1141588742841218E+001                  2.3127726000061091E+000                  8.4966504464988413E-001                  6.8473182630396572E+000                 -7.6343657456515113E-001                  0.0000000000000000E+000                  3.3916925578650497E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  8.0529516561440850E+000                 -9.8999999999999986E+001                  2.2344764559597757E-001                  3.9339253846223027E-001                  3.9337923898451621E-001                  4.1675666571610229E+012                  0.0000000000000000E+000                 -1.5451130319425103E+020                  4.0298345328731978E-004                  4.0298341435560716E-004                  3.8931712632186879E-011                  3.8295356092187866E-075                  6.0397820033997000E-054                  8.4639112870467346E-119                  8.9408250786803597E-144                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6123892148310774E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  6.4140335425627204E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  3.6433076787558081E-032                  9.2073328634538900E-029                  6.5917556205920496E-058                  1.8360662180114500E-090                  1.3232498305762487E-058                  9.4664000840643258E-088                  4.7740481531261086E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4000000000502897E+000                 -4.7623456175428807E+000                  6.7174893412317376E+000                 -2.3657219994810463E-001                  1.4608286403061948E+001                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  6.0800763858147686E+000                  1.7284401694930752E-005                  1.8418476686230884E+012                  9.9999999995499655E-001                  3.2474550735148028E+001                  1.5115431515973903E+000                  3.9018139986295211E+000                  0.0000000000000000E+000                  6.2115871130164668E-001                 -5.2739050080454799E+000                  4.0577604331312788E+014                  9.9539318542500566E-001                  7.8261776435713834E-011                  3.4914984385705930E+008                  2.1112699816916951E+001                  2.2786428560872451E+000                  8.6967245626592815E-001                  7.0748610497070707E+000                 -4.9946761374768506E-001                  0.0000000000000000E+000                  3.4065196962843560E+007                  0.0000000000000000E+000                                        0                 -9.8999999999999986E+001                                        0                  8.1383322711345158E+000                 -9.8999999999999986E+001                  2.2057142205998859E-001                  3.9341748901859225E-001                  3.9340719003439129E-001                  4.1939725965511470E+012                  0.0000000000000000E+000                 -1.5451132181326401E+020                  4.3746401569072838E-004                  4.3746396542084127E-004                  5.0269887165565147E-011                  7.5202992559936794E-075                  1.0504872569636542E-053                  2.6515937580630351E-118                  3.1102597439359257E-143                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7503561279762131E-005                  0.0000000000000000E+000                  6.9999999999999996E-001                  6.9628396635928279E-023                  2.8000000000000003E-001                  2.0000000000000000E-002                  4.7043567708104714E-032                  1.1888806138955311E-028                  1.0993015266940921E-057                  4.0553768497687795E-090                  2.2625583297162117E-058                  2.0908733778208579E-087                  8.3034068881392489E-072                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
